$1......2.......3.......4.......5.......6.......7.......8.......
GRID         595        0.34125 0.00125 0.      
GRID         596        0.3425  0.00125 0.      
GRID         597        0.34375 0.00125 0.      
GRID         598        0.345   0.00125 0.      
GRID         599        0.34625 0.00125 0.      
GRID         600        0.3475  0.00125 0.      
GRID         601        0.34875 0.00125 0.      
GRID         602        0.35    0.00125 0.      
GRID         603        0.35125 0.00125 0.      
GRID         604        0.3525  0.00125 0.      
GRID         605        0.35375 0.00125 0.      
GRID         606        0.355   0.00125 0.      
GRID         607        0.35625 0.00125 0.      
GRID         608        0.3575  0.00125 0.      
GRID         609        0.35875 0.00125 0.      
GRID         610        0.36    0.00125 0.      
GRID         611        0.36125 0.00125 0.      
GRID         612        0.3625  0.00125 0.      
GRID         613        0.36375 0.00125 0.      
GRID         614        0.365   0.00125 0.      
GRID         615        0.36625 0.00125 0.      
GRID         616        0.3675  0.00125 0.      
GRID         617        0.36875 0.00125 0.      
GRID         618        0.37    0.00125 0.      
GRID         619        0.37125 0.00125 0.      
GRID         620        0.3725  0.00125 0.      
GRID         621        0.37375 0.00125 0.      
GRID         622        0.375   0.00125 0.      
GRID         623        0.37625 0.00125 0.      
GRID         624        0.3775  0.00125 0.      
GRID         625        0.37875 0.00125 0.      
GRID         626        0.38    0.00125 0.      
GRID         627        0.38125 0.00125 0.      
GRID         628        0.3825  0.00125 0.      
GRID         629        0.38375 0.00125 0.      
GRID         630        0.385   0.00125 0.      
GRID         631        0.38625 0.00125 0.      
GRID         632        0.3875  0.00125 0.      
GRID         633        0.38875 0.00125 0.      
GRID         634        0.39    0.00125 0.      
GRID         635        0.39125 0.00125 0.      
GRID         636        0.3925  0.00125 0.      
GRID         637        0.39375 0.00125 0.      
GRID         638        0.395   0.00125 0.      
GRID         639        0.39625 0.00125 0.      
GRID         640        0.3975  0.00125 0.      
GRID         641        0.39875 0.00125 0.      
GRID         642        0.4     0.00125 0.      
GRID         643        0.      0.0025  0.      
GRID         644        0.00125 0.0025  0.      
GRID         645        0.0025  0.0025  0.      
GRID         646        0.00375 0.0025  0.      
GRID         647        0.005   0.0025  0.      
GRID         648        0.00625 0.0025  0.      
GRID         649        0.0075  0.0025  0.      
GRID         650        0.00875 0.0025  0.      
GRID         651        0.01    0.0025  0.      
GRID         652        0.01125 0.0025  0.      
GRID         653        0.0125  0.0025  0.      
GRID         654        0.01375 0.0025  0.      
GRID         655        0.015   0.0025  0.      
GRID         656        0.01625 0.0025  0.      
GRID         657        0.0175  0.0025  0.      
GRID         658        0.01875 0.0025  0.      
GRID         659        0.02    0.0025  0.      
GRID         660        0.02125 0.0025  0.      
GRID         661        0.0225  0.0025  0.      
GRID         662        0.02375 0.0025  0.      
GRID         663        0.025   0.0025  0.      
GRID         664        0.02625 0.0025  0.      
GRID         665        0.0275  0.0025  0.      
GRID         666        0.02875 0.0025  0.      
GRID         667        0.03    0.0025  0.      
GRID         668        0.03125 0.0025  0.      
GRID         669        0.0325  0.0025  0.      
GRID         670        0.03375 0.0025  0.      
GRID         671        0.035   0.0025  0.      
GRID         672        0.03625 0.0025  0.      
GRID         673        0.0375  0.0025  0.      
GRID         674        0.03875 0.0025  0.      
GRID         675        0.04    0.0025  0.      
GRID         676        0.04125 0.0025  0.      
GRID         677        0.0425  0.0025  0.      
GRID         678        0.04375 0.0025  0.      
GRID         679        0.045   0.0025  0.      
GRID         680        0.04625 0.0025  0.      
GRID         681        0.0475  0.0025  0.      
GRID         682        0.04875 0.0025  0.      
GRID         683        0.05    0.0025  0.      
GRID         684        0.05125 0.0025  0.      
GRID         685        0.0525  0.0025  0.      
GRID         686        0.05375 0.0025  0.      
GRID         687        0.055   0.0025  0.      
GRID         688        0.05625 0.0025  0.      
GRID         689        0.0575  0.0025  0.      
GRID         690        0.05875 0.0025  0.      
GRID         691        0.06    0.0025  0.      
GRID         692        0.06125 0.0025  0.      
GRID         693        0.0625  0.0025  0.      
GRID         694        0.06375 0.0025  0.      
GRID         695        0.065   0.0025  0.      
GRID         696        0.06625 0.0025  0.      
GRID         697        0.0675  0.0025  0.      
GRID         698        0.06875 0.0025  0.      
GRID         699        0.07    0.0025  0.      
GRID         700        0.07125 0.0025  0.      
GRID         701        0.0725  0.0025  0.      
GRID         702        0.07375 0.0025  0.      
GRID         703        0.075   0.0025  0.      
GRID         704        0.07625 0.0025  0.      
GRID         705        0.0775  0.0025  0.      
GRID         706        0.07875 0.0025  0.      
GRID         707        0.08    0.0025  0.      
GRID         708        0.08125 0.0025  0.      
GRID         709        0.0825  0.0025  0.      
GRID         710        0.08375 0.0025  0.      
GRID         711        0.085   0.0025  0.      
GRID         712        0.08625 0.0025  0.      
GRID         713        0.0875  0.0025  0.      
GRID         714        0.08875 0.0025  0.      
GRID         715        0.09    0.0025  0.      
GRID         716        0.09125 0.0025  0.      
GRID         717        0.0925  0.0025  0.      
GRID         718        0.09375 0.0025  0.      
GRID         719        0.095   0.0025  0.      
GRID         720        0.09625 0.0025  0.      
GRID         721        0.0975  0.0025  0.      
GRID         722        0.09875 0.0025  0.      
GRID         723        0.1     0.0025  0.      
GRID         724        0.10125 0.0025  0.      
GRID         725        0.1025  0.0025  0.      
GRID         726        0.10375 0.0025  0.      
GRID         727        0.105   0.0025  0.      
GRID         728        0.10625 0.0025  0.      
GRID         729        0.1075  0.0025  0.      
GRID         730        0.10875 0.0025  0.      
GRID         731        0.11    0.0025  0.      
GRID         732        0.11125 0.0025  0.      
GRID         733        0.1125  0.0025  0.      
